rate,Submissions,cost per response
10,9,0.21
6,18,0.21
10,9,0.226666667
10,9,0.276666667
10,9,0.266666667
6,9,0.523333333
2,9,0.483333333
2,18,0.486666667
10,9,0.436666667
6,18,0.203333333
6,18,0.38
6,9,0.88
2,9,0.21
6,9,0.18
6,27,0.123333333
6,9,0.436666667
2,9,0.4
2,9,0.6
2,9,0.283333333
6,9,0.476666667
2,9,0.843333333
10,9,0.073333333
8,9,0.083333333
10,9,0.366666667
10,9,0.116666667
10,9,0.206666667
2,9,0.32
2,9,0.136666667
6,9,0.256666667
6,9,0.143333333
6,9,0.733333333
6,9,0.216666667
6,9,0.416666667
6,9,0.276666667
2,18,0.526666667
6,9,0.386666667
6,18,0.156666667
6,9,0.263333333
12,27,0.416666667
6,9,0.51
2,9,0.453333333
6,18,0.156666667
6,9,0.306666667
10,9,0.196666667
10,9,0.246666667
8,18,0.12
6,9,0.146666667
2,9,0.233333333
12,9,0.21
12,9,0.28
2,9,0.776666667
10,9,0.13
12,9,0.263333333
6,9,0.163333333
6,27,0.273333333
6,18,0.233333333
10,9,0.15
10,9,0.21
10,18,0.21
6,9,0.073333333
6,9,0.183333333
6,9,0.2
6,27,0.133333333
6,9,0.34
6,9,0.433333333
6,18,0.22
6,9,0.09
6,9,0.246666667
6,9,0.263333333
6,9,0.24
12,9,0.196666667
12,9,0.186666667
12,27,0.26
10,27,0.166666667
12,9,0.136666667
10,9,0.15
6,9,0.386666667
6,9,0.273333333
6,18,0.306666667
10,9,0.453333333
6,9,0.416666667
6,9,0.476666667
6,9,0.41
10,27,0.273333333
10,9,0.34
10,9,0.333333333
6,9,0.21
10,9,0.393333333
10,18,0.19
10,9,0.24
6,9,0.2
6,18,0.266666667
6,18,0.19
6,27,0.216666667
2,9,0.246666667
6,9,0.203333333
6,27,0.17
6,36,0.183333333
6,9,0.15
10,9,0.25
6,9,0.466666667
6,18,0.356666667
6,18,0.143333333
6,18,0.25
6,27,0.203333333
6,9,0.166666667
10,9,0.043333333
12,9,0.2
12,27,0.156666667
6,9,0.376666667
12,18,0.313333333
6,9,0.256666667
12,9,0.356666667
12,9,0.256666667
6,18,0.31
10,27,0.296666667
12,18,0.303333333
12,9,0.283333333
12,18,0.136666667
12,9,0.11
6,36,0.286666667
14,9,0.306666667
14,9,0.146666667
12,9,0.176666667
16,9,0.28
14,27,0.113333333
12,36,0.25
10,9,0.25
10,18,0.06
10,9,0.23
10,9,0.276666667
12,9,0.26
14,9,0.256666667
14,27,0.24
14,45,0.25
14,9,0.096666667
14,27,0.206666667
10,18,0.14
14,27,0.22
14,27,0.22
16,9,0.043333333
10,9,0.146666667
10,9,0.246666667
10,9,0.12
6,9,0.17
10,9,0.26
12,18,0.186666667
6,9,0.11
6,9,0.493333333
12,27,0.246666667
10,9,0.126666667
10,36,0.346666667
6,9,0.116666667
6,18,0.18
6,9,0.393333333
6,9,0.26
6,18,0.453333333
10,9,0.253333333
10,9,0.236666667
10,9,0.42
10,9,0.266666667
10,18,0.546666667
10,9,0.33
6,27,0.483333333
10,9,0.24
10,9,0.18
8,36,0.396666667
8,27,0.463333333
8,27,0.466666667
12,18,0.183333333
8,18,0.163333333
12,9,0.046666667
8,18,0.276666667
8,18,0.223333333
10,9,0.23
8,9,0.22
10,9,0.123333333
10,9,0.226666667
6,9,0.143333333
10,18,0.16
10,9,0.296666667
12,90,0.15
10,9,0.156666667
12,9,0.056666667
6,9,0.09
10,36,0.253333333
14,9,0.126666667
6,9,0.22
10,9,0.276666667
10,9,0.23
12,9,0.21
6,9,0.323333333
10,9,0.216666667
10,9,0.203333333
6,9,0.216666667
10,9,0.183333333
10,9,0.243333333
12,9,0.1
6,9,0.21
12,9,0.366666667
10,9,0.143333333
12,9,0.226666667
12,9,0.146666667
12,18,0.266666667
10,9,0.12
10,18,0.133333333
14,45,0.16
14,63,0.173333333
10,9,0.15
10,9,0.193333333
10,9,0.05
12,9,0.04
10,9,0.21
8,9,0.17
12,18,0.17
12,27,0.166666667
16,9,0.27
12,18,0.22
10,9,0.22
10,9,0.153333333
10,9,0.133333333
12,36,0.08
10,180,0.066666667
12,9,0.133333333
10,189,0.063333333
12,9,0.226666667
10,9,0.16
14,9,0.09
10,387,0.07
10,315,0.066666667
10,9,0.16
6,9,0.16
12,9,0.073333333
12,9,0.27
12,18,0.233333333
12,9,0.073333333
12,18,0.17
10,9,0.473333333
12,72,0.316666667
12,27,0.306666667
12,153,0.266666667
12,144,0.393333333
10,27,0.34
12,63,0.216666667
12,90,0.266666667
12,9,0.49
12,9,0.386666667
12,9,0.006666667
10,9,0.69
12,36,0.303333333
12,18,0.32
12,36,0.256666667
10,27,0.233333333
12,81,0.28
10,9,0.23
12,54,0.496666667
12,9,0.386666667
12,36,0.306666667
12,135,0.44
10,63,0.226666667
12,45,0.216666667
12,18,0.57
12,63,0.506666667
12,81,0.35
4,9,0.266666667
4,9,0.183333333
10,9,0.403333333
10,153,0.053333333
10,9,0.113333333
12,18,0.09
10,9,0.08
10,9,0.1
6,18,0.073333333
10,9,0.066666667
12,9,0.083333333
10,54,0.4
12,81,0.276666667
12,27,0.353333333
12,63,0.39
12,45,0.76
10,27,0.233333333
12,54,0.28
12,18,0.32
12,9,0.42
10,18,0.263333333
12,9,0.416666667
12,27,0.17
12,81,0.216666667
12,18,0.376666667
10,9,0.2
12,18,0.14
12,81,0.206666667
12,9,0.17
6,9,0.12
10,9,0.156666667
10,18,0.316666667
6,54,0.356666667
6,45,0.416666667
6,90,0.496666667
10,9,0.413333333
6,153,0.22
12,144,0.223333333
14,279,0.266666667
14,27,0.256666667
12,108,0.19
12,144,0.173333333
12,18,0.136666667
12,9,0.216666667
10,9,0.15
10,18,0.216666667
14,18,0.15
14,27,0.166666667
14,27,0.14
6,9,0.13
12,9,0.12
12,18,0.263333333
10,18,0.143333333
12,63,0.216666667
12,36,0.18
12,54,0.106666667
10,27,0.203333333
10,36,0.2
12,99,0.176666667
10,54,0.496666667
14,54,0.336666667
14,27,0.08
12,153,0.206666667
14,720,0.323333333
14,612,0.25
14,486,0.293333333
12,81,0.413333333
12,36,0.373333333
6,36,0.33
6,45,0.323333333
6,63,0.64
14,54,0.103333333
14,297,0.323333333
12,9,0.526666667
14,18,0.323333333
14,36,0.26
10,9,0.163333333
12,9,0.206666667
12,9,0.236666667
2,9,0.243333333
6,27,0.156666667
10,9,0.346666667
8,54,0.273333333
6,9,0.316666667
12,9,0.103333333
12,36,0.156666667
10,9,0.26
12,9,0.113333333
12,9,0.376666667
12,9,0.393333333
10,9,0.273333333
12,9,0.346666667
10,9,0.27
10,9,0.31
10,36,0.183333333
6,18,0.206666667
10,18,0.296666667
10,9,0.18
10,9,0.14
12,9,0.07
10,27,0.233333333
10,18,0.16
10,9,0.133333333
12,27,0.146666667
12,18,0.41
10,9,0.356666667
12,18,0.32
10,9,0.176666667
12,9,0.306666667
10,9,0.213333333
12,54,0.223333333
10,9,0.213333333
12,18,0.26
12,9,0.226666667
12,9,0.19
10,9,0.01
12,9,0.29
10,18,0.206666667
6,36,0.136666667
6,18,0.25
6,18,0.213333333
6,36,0.243333333
10,18,0.25
6,9,0.15
6,9,0.313333333
6,18,0.136666667
10,9,0.246666667
6,9,0.16
6,9,0.12
6,18,0.14
6,9,0.1
6,9,0.246666667
6,18,0.193333333
10,18,0.23
6,9,0.186666667
6,18,0.17
6,63,0.216666667
6,9,0.17
6,18,0.213333333
6,9,0.413333333
10,9,0.19
6,9,0.263333333
6,18,0.173333333
6,27,0.14
6,9,0.326666667
2,18,0.136666667
10,9,0.366666667
6,27,0.223333333
10,9,0.296666667
10,9,0.13
10,9,0.263333333
12,18,0.123333333
12,9,0.116666667
10,9,0.36
10,576,0.066666667
12,18,0.153333333
10,9,0.17
16,18,0.256666667
12,9,0.34
14,45,0.146666667
10,18,0.176666667
10,9,0.11
10,9,0.096666667
10,18,0.156666667
12,9,0.153333333
12,72,0.133333333
10,9,0.206666667
10,18,0.15
12,9,0.286666667
10,9,0.086666667
14,81,0.166666667
8,18,0.323333333
8,9,0.336666667
8,18,0.31
8,27,0.37
12,27,0.1
10,9,0.11
10,261,0.06
10,18,0.083333333
12,18,0.05
10,9,0.133333333
10,18,0.203333333
10,9,0.163333333
10,18,0.11
12,18,0.106666667
10,27,0.243333333
10,9,0.14
10,9,0.123333333
10,450,0.063333333
2,27,0.29
2,27,0.183333333
6,27,0.316666667
6,18,0.366666667
6,18,0.2
2,9,0.23
6,9,0.176666667
14,18,0.236666667
14,45,0.256666667
14,18,0.616666667
14,36,0.223333333
14,18,0.61
6,18,0.22
14,9,0.313333333
14,18,0.436666667
14,36,0.613333333
6,9,0.043333333
6,45,0.193333333
6,18,0.153333333
8,18,0.276666667
6,9,0.15
10,9,0.46
6,27,0.12
6,18,0.266666667
10,9,0.293333333
12,18,0.226666667
10,9,0.523333333
10,9,0.09
12,36,0.343333333
12,9,0.196666667
10,9,0.203333333
10,9,0.46
10,18,0.12
12,9,0.393333333
10,9,0.173333333
12,72,0.48
6,180,0.546666667
12,72,0.383333333
12,90,0.383333333
12,18,0.37
12,36,0.25
12,9,0.243333333
10,9,0.056666667
14,54,0.17
14,27,0.13
10,9,0.136666667
14,45,0.146666667
14,63,0.173333333
2,9,0.13
6,9,0.31
10,9,0.093333333
10,9,0.053333333
6,9,0.293333333
10,9,0.423333333
12,18,0.15
10,9,0.126666667
10,63,0.36
12,9,0.24
10,18,0.126666667
12,9,0.21
12,36,0.406666667
12,45,0.286666667
6,9,0.243333333
10,36,0.153333333
8,9,0.193333333
14,18,0.09
12,9,0.273333333
12,27,0.116666667
12,9,0.096666667
12,9,0.046666667
12,9,0.113333333
12,27,0.243333333
12,18,0.206666667
12,63,0.203333333
12,9,0.133333333
12,18,0.34
12,45,0.2
12,108,0.156666667
8,9,0.13
6,9,0.146666667
8,27,0.07
6,18,0.196666667
8,18,0.22
10,9,0.05
12,9,0.196666667
12,9,0.086666667
10,36,0.223333333
12,18,0.253333333
12,18,0.2
10,54,0.263333333
10,9,0.386666667
10,18,0.26
10,9,0.17
10,18,0.226666667
6,27,0.153333333
10,9,0.23
12,18,0.223333333
10,36,0.183333333
10,9,0.19
10,18,0.236666667
12,9,0.17
10,36,0.29
10,9,0.406666667
10,117,0.296666667
12,27,0.266666667
12,9,0.403333333
10,27,0.15
12,18,0.25
12,36,0.2
12,9,0.146666667
12,9,0.246666667
12,9,0.273333333
12,9,0.23
10,9,0.056666667
10,9,0.256666667
12,9,0.213333333
12,9,0.066666667
8,9,0.113333333
6,9,0.16
16,18,0.26
14,27,0.266666667
16,9,0.5
14,9,0.3
16,18,0.363333333
16,9,0.243333333
14,9,0.21
16,9,0.163333333
14,9,0.483333333
12,9,0.276666667
2,9,0.556666667
14,9,0.333333333
14,9,0.536666667
6,9,0.313333333
6,9,0.266666667
6,9,0.246666667
6,27,0.433333333
10,54,0.293333333
6,18,0.443333333
2,9,0.326666667
2,9,0.123333333
10,27,0.466666667
6,18,0.243333333
10,27,0.16
6,9,0.293333333
12,9,0.573333333
12,9,0.136666667
12,18,0.303333333
12,9,0.126666667
10,9,0.353333333
10,9,0.136666667
8,18,0.216666667
12,9,0.13
10,18,0.136666667
10,9,0.153333333
10,18,0.25
10,9,0.063333333
12,9,0.136666667
10,9,0.103333333
10,9,0.19
10,18,0.086666667
14,9,0.17
14,18,0.27
10,306,0.066666667
12,27,0.116666667
10,18,0.086666667
6,9,0.076666667
10,9,0.066666667
14,9,0.03
10,288,0.08
6,9,0.09
6,9,0.296666667
6,9,0.266666667
12,9,0.28
10,9,0.086666667
12,9,0.04
16,9,0.09
10,9,0.05
10,9,0.136666667
6,9,0.296666667
6,18,0.463333333
6,9,0.11
6,18,0.326666667
6,9,0.14
6,27,0.246666667
12,36,0.276666667
6,9,0.336666667
6,18,0.336666667
10,18,0.31
6,9,0.286666667
10,9,0.203333333
10,9,0.266666667
10,9,0.446666667
10,9,0.573333333
12,9,0.113333333
10,9,0.216666667
12,9,0.203333333
10,9,0.133333333
14,45,0.136666667
14,54,0.2
10,9,0.066666667
10,9,0.106666667
10,9,0.136666667
16,45,0.2
14,9,0.203333333
6,171,0.323333333
12,243,0.253333333
14,387,0.336666667
2,9,0.206666667
10,225,0.46
12,162,0.436666667
6,63,0.386666667
6,108,0.303333333
14,279,0.23
12,324,0.28
6,18,0.176666667
6,9,0.25
6,18,0.393333333
6,27,0.373333333
6,63,0.193333333
10,90,0.25
6,18,0.4
6,9,0.22
6,9,0.506666667
6,9,0.213333333
6,18,0.183333333
6,9,0.456666667
2,9,0.333333333
6,9,0.213333333
6,9,0.273333333
2,9,0.323333333
6,9,0.266666667
12,9,0.17
6,9,0.343333333
2,9,0.283333333
2,9,0.453333333
6,9,0.233333333
6,18,0.183333333
10,9,0.173333333
6,9,0.133333333
6,36,0.16
2,18,0.226666667
10,9,0.166666667
10,9,0.213333333
10,9,0.136666667
2,9,0.206666667
6,9,0.166666667
6,9,0.15
6,18,0.336666667
6,9,0.143333333
6,27,0.26
6,9,0.166666667
12,9,0.2
12,27,0.576666667
12,9,0.133333333
12,9,0.12
12,36,0.263333333
12,9,0.43
12,9,0.316666667
12,27,0.283333333
12,9,0.49
12,9,0.373333333
12,18,0.223333333
12,18,0.22
12,9,0.346666667
12,9,0.316666667
12,18,0.316666667
6,18,0.223333333
10,135,0.3
12,234,0.376666667
8,297,0.276666667
14,315,0.253333333
6,9,0.263333333
12,333,0.473333333
12,126,0.41
12,423,0.266666667
12,315,0.236666667
6,9,0.16
10,27,0.1
10,18,0.116666667
16,9,0.28
10,9,0.113333333
14,36,0.096666667
14,72,0.213333333
10,9,0.116666667
10,9,0.15
10,9,0.226666667
2,9,0.23
2,9,0.076666667
2,9,0.203333333
6,171,0.31
10,90,0.413333333
2,27,0.5
6,180,0.23
10,36,0.31
6,54,0.28
6,45,0.263333333
2,27,0.4
6,27,0.606666667
6,18,0.443333333
6,36,0.493333333
2,18,0.25
6,18,0.37
6,27,0.36
2,27,0.306666667
10,153,0.413333333
6,36,0.403333333
6,117,0.326666667
6,72,0.23
10,18,0.226666667
10,9,0.196666667
10,9,0.116666667
14,9,0.153333333
10,144,0.05
10,27,0.293333333
12,9,0.23
12,9,0.19
10,18,0.213333333
10,18,0.17
10,9,0.07
6,27,0.146666667
2,9,0.38
6,9,0.033333333
2,27,0.233333333
6,27,0.176666667
2,9,0.18
2,9,0.096666667
6,18,0.33
2,9,0.183333333
2,9,0.126666667
2,9,0.29
6,45,0.326666667
16,9,0.306666667
6,27,0.39
10,9,0.236666667
10,9,0.163333333
10,9,0.256666667
12,63,0.233333333
14,45,0.126666667
14,18,0.183333333
12,18,0.33
12,9,0.053333333
10,9,0.16
10,9,0.153333333
14,45,0.136666667
10,9,0.243333333
6,18,0.286666667
6,9,0.333333333
10,9,0.126666667
14,9,0.183333333
10,9,0.12
10,9,0.076666667
12,18,0.17
10,9,0.116666667
10,9,0.1
12,9,0.173333333
2,9,0.316666667
2,9,0.433333333
12,9,0.1
10,9,0.226666667
6,9,0.696666667
14,9,0.196666667
10,9,0.15
8,9,0.21
12,9,0.073333333
12,9,0.296666667
14,45,0.29
16,9,0.063333333
20,27,0.02
14,9,0.563333333
10,9,0.17
10,36,0.306666667
10,18,0.41
10,9,0.176666667
10,18,0.17
12,9,0.183333333
12,9,0.236666667
12,9,0.516666667
12,18,0.146666667
10,36,0.4
12,9,0.41
12,36,0.386666667
12,18,0.143333333
12,27,0.213333333
10,9,0.153333333
14,54,0.17
12,9,0.156666667
12,9,0.206666667
10,9,0.366666667
16,18,0.12
10,9,0.173333333
10,9,0.07
12,117,0.186666667
10,9,0.166666667
6,9,0.183333333
6,18,0.436666667
10,45,0.273333333
10,54,0.18
10,18,0.203333333
10,9,0.233333333
10,36,0.256666667
10,27,0.176666667
10,45,0.26
6,9,0.266666667
6,36,0.156666667
10,18,0.15
6,9,0.29
10,9,0.226666667
10,9,0.086666667
6,9,0.203333333
10,18,0.346666667
10,9,0.146666667
6,9,0.14
12,27,0.23
10,9,0.13
6,9,0.336666667
10,9,0.1
10,9,0.123333333
10,9,0.323333333
12,63,0.266666667
12,9,0.32
12,18,0.413333333
12,9,0.136666667
12,9,0.183333333
10,27,0.146666667
12,18,0.466666667
12,18,0.35
12,9,0.426666667
12,135,0.25
12,45,0.49
12,27,0.416666667
12,18,0.513333333
10,36,0.296666667
12,45,0.19
12,36,0.32
10,18,0.476666667
12,18,0.436666667
12,72,0.246666667
12,54,0.423333333
12,9,0.61
12,9,0.35
12,72,0.256666667
12,45,0.17
12,36,0.313333333
12,72,0.27
10,18,0.33
12,63,0.17
12,108,0.2
12,81,0.29
12,9,0.286666667
12,27,0.47
12,126,0.41
10,9,0.06
10,18,0.376666667
12,117,0.283333333
12,72,0.196666667
12,63,0.163333333
12,117,0.183333333
12,117,0.426666667
12,9,0.366666667
12,9,0.27
10,45,0.233333333
10,45,0.196666667
12,54,0.216666667
10,9,0.236666667
12,54,0.306666667
12,36,0.153333333
10,9,0.166666667
10,18,0.05
10,9,0.113333333
10,9,0.166666667
12,18,0.093333333
10,9,0.213333333
10,18,0.653333333
10,18,0.126666667
12,9,0.106666667
12,9,0.083333333
10,9,0.666666667
12,27,0.16
12,9,0.313333333
10,9,0.16
12,18,0.23
12,9,0.146666667
12,18,0.313333333
12,9,0.213333333
12,9,0.53
12,9,0.26
12,18,0.37
10,9,0.236666667
14,63,0.183333333
10,9,0.116666667
10,9,0.183333333
10,18,0.15
10,9,0.083333333
14,27,0.063333333
12,9,0.073333333
12,9,0.233333333
12,9,0.236666667
10,9,0.31
12,9,0.23
10,9,0.21
14,45,0.51
14,9,0.126666667
14,9,0.07
6,9,0.216666667
2,9,0.426666667
10,18,0.286666667
14,54,0.48
6,9,0.143333333
12,9,0.306666667
12,9,0.296666667
12,18,0.283333333
10,9,0.413333333
12,9,0.663333333
12,9,0.33
12,9,0.273333333
12,18,0.353333333
12,36,0.173333333
12,9,0.243333333
12,18,0.323333333
10,9,0.123333333
12,9,0.203333333
12,9,0.053333333
6,9,0.186666667
6,9,0.113333333
6,9,0.193333333
12,27,0.18
10,45,0.33
10,9,0.156666667
10,9,0.203333333
10,9,0.236666667
10,9,0.086666667
10,45,0.26
10,9,0.496666667
12,9,0.156666667
12,36,0.253333333
10,9,0.34
6,18,0.3
6,45,0.296666667
6,81,0.276666667
6,36,0.22
6,99,0.403333333
10,27,0.24
6,9,0.446666667
10,90,0.293333333
10,144,0.383333333
10,27,0.34
6,45,0.623333333
2,45,0.386666667
6,108,0.33
10,108,0.43
10,36,0.42
12,9,0.136666667
6,36,0.46
6,9,0.27
10,45,0.21
10,54,0.283333333
10,45,0.246666667
6,18,0.656666667
10,9,0.13
10,9,0.076666667
6,18,0.136666667
10,9,0.133333333
10,27,0.243333333
16,18,0.163333333
12,27,0.123333333
10,27,0.166666667
10,9,0.1
10,9,0.176666667
10,9,0.146666667
10,9,0.053333333
12,9,0.09
10,36,0.156666667
10,27,0.08
12,9,0.22
12,9,0.133333333
10,27,0.156666667
10,45,0.14
6,36,0.27
6,9,0.2
10,9,0.35
10,9,0.176666667
10,9,0.24
10,9,0.093333333
10,9,0.416666667
2,9,0.52
2,9,0.356666667
2,9,0.6
10,9,0.18
6,9,0.263333333
6,18,0.11
6,18,0.24
6,36,0.173333333
6,18,0.21
6,27,0.28
6,18,0.236666667
6,36,0.213333333
8,36,0.296666667
6,18,0.13
6,18,0.33
12,9,0.263333333
16,9,0.226666667
10,27,0.206666667
6,9,0.256666667
6,9,0.29
6,18,0.26
6,9,0.47
6,9,0.176666667
2,9,0.106666667
6,9,0.12
6,9,0.1
12,18,0.27
12,18,0.23
12,27,0.19
10,9,0.26
12,18,0.156666667
12,45,0.133333333
10,36,0.243333333
6,9,0.076666667
10,9,0.213333333
2,9,0.46
6,9,0.156666667
6,9,0.266666667
6,9,0.23
6,18,0.336666667
6,9,0.3
12,18,0.16
16,9,0.033333333
12,9,0.083333333
12,9,0.32
10,27,0.173333333
6,18,0.1
10,9,0.216666667
6,9,0.26
6,9,0.46
6,9,0.33
6,9,0.15
6,9,0.12
12,63,0.203333333
12,234,0.166666667
12,45,0.173333333
12,81,0.113333333
12,99,0.12
12,45,0.123333333
12,108,0.156666667
12,90,0.173333333
12,117,0.156666667
12,9,0.183333333
12,9,0.22
12,18,0.113333333
6,27,0.17
6,18,0.283333333
12,9,0.313333333
12,9,0.173333333
12,9,0.13
6,9,0.37
12,9,0.623333333
14,9,0.056666667
10,9,0.26
10,9,0.413333333
6,9,0.086666667
6,18,0.113333333
10,9,0.056666667
10,9,0.453333333
10,9,0.226666667
10,9,0.14
20,27,0.01
12,90,0.12
12,45,0.106666667
12,9,0.05
12,9,0.04
12,81,0.146666667
12,117,0.14
12,81,0.11
12,18,0.176666667
10,63,0.18
12,9,0.13
12,9,0.123333333
12,90,0.126666667
12,72,0.153333333
12,72,0.116666667
12,18,0.19
12,117,0.16
12,63,0.106666667
12,81,0.176666667
12,9,0.376666667
12,117,0.17
12,135,0.143333333
12,99,0.153333333
12,72,0.126666667
12,45,0.126666667
12,99,0.1
12,9,0.193333333
12,9,0.496666667
6,18,0.416666667
10,9,0.19
12,18,0.006666667
10,9,0.45
12,9,0.246666667
10,9,0.143333333
12,9,0.193333333
12,9,0.07
10,9,0.1
12,9,0.183333333
12,9,0.24
10,18,0.13
10,72,0.22
12,63,0.186666667
16,9,0.106666667
12,9,0.236666667
12,18,0.206666667
12,9,0.583333333
12,9,0.096666667
12,9,0.223333333
12,9,0.563333333
12,9,0.276666667
12,9,0.246666667
12,36,0.146666667
12,9,0.22
12,9,0.563333333
14,315,0.303333333
12,360,0.293333333
14,1107,0.406666667
12,9,0.093333333
12,18,0.65
12,18,3.506666667
14,36,0.443333333
14,9,0.106666667
14,9,0.173333333
14,18,0.42
10,18,0.11
10,27,0.216666667
10,9,0.233333333
10,18,0.093333333
10,9,0.096666667
10,9,0.32
6,9,0.176666667
6,18,0.386666667
10,9,0.12
6,9,0.343333333
6,27,0.216666667
10,9,0.136666667
10,9,0.34
10,18,0.103333333
16,9,0.176666667
12,9,0.206666667
10,9,0.12
10,9,0.143333333
10,18,0.04
6,810,0.266666667
6,9,0.43
6,45,0.616666667
6,45,0.62
12,261,0.346666667
12,18,0.46
14,9,0.25
6,117,0.173333333
6,936,0.273333333
6,54,0.35
2,99,0.656666667
6,81,0.58
12,27,0.296666667
12,18,0.406666667
6,18,0.39
6,63,0.563333333
14,360,0.266666667
14,288,0.18
14,522,0.223333333
12,36,0.36
14,9,1.02
14,27,0.356666667
14,126,0.146666667
12,54,0.21
14,18,0.396666667
14,18,0.346666667
12,1116,0.386666667
12,963,0.393333333
12,27,0.29
12,54,0.326666667
12,9,0.686666667
10,18,0.406666667
6,18,0.333333333
12,9,0.146666667
12,9,0.116666667
12,9,0.143333333
12,18,0.213333333
12,9,0.256666667
12,9,0.16
12,9,0.253333333
12,9,0.333333333
12,9,0.123333333
12,9,0.25
10,9,0.213333333
10,9,0.09
10,9,0.076666667
10,9,0.176666667
12,9,0.14
12,9,0.37
12,9,0.07
6,9,0.05
6,9,0.116666667
12,9,0.19
12,9,0.05
6,9,0.25
6,9,0.313333333
6,9,0.35
6,18,0.003333333
10,9,0.183333333
6,9,0.27
10,9,0.216666667
10,9,0.166666667
10,36,0.253333333
6,9,0.173333333
10,45,0.29
10,45,0.163333333
10,9,0.343333333
10,27,0.206666667
10,9,0.396666667
10,45,0.183333333
6,9,0.283333333
10,9,0.203333333
6,18,0.2
10,27,0.213333333
10,63,0.196666667
10,9,0.236666667
10,9,0.203333333
10,9,0.37
10,9,0.206666667
10,9,0.166666667
10,9,0.233333333
10,36,0.213333333
6,18,0.336666667
10,36,0.226666667
10,9,0.09
6,9,0.22
10,9,0.086666667
10,9,0.38
10,9,0.196666667
10,36,0.273333333
10,36,0.18
10,81,0.296666667
12,36,0.28
12,18,0.303333333
10,9,0.203333333
12,135,0.183333333
10,9,0.15
10,18,0.176666667
10,9,0.153333333
12,45,0.17
6,9,0.156666667
10,18,0.406666667
10,27,0.236666667
10,54,0.213333333
12,9,0.123333333
12,18,0.153333333
16,9,0.01
12,9,0.196666667
12,27,0.103333333
12,9,0.116666667
16,27,0.286666667
12,9,0.133333333
12,36,0.136666667
16,18,0.166666667
12,45,0.163333333
16,18,0.236666667
16,9,0.093333333
12,9,0.173333333
12,9,0.056666667
10,9,0.27
10,18,0.216666667
10,9,0.24
10,45,0.163333333
10,18,0.21
10,54,0.193333333
6,36,0.383333333
6,90,0.34
10,9,0.173333333
10,9,0.18
10,18,0.28
10,9,0.186666667
10,18,0.286666667
10,36,0.306666667
6,72,0.22
